160;25;1;0.29253974999301136
160;25;1;0.2955344390356913
160;25;1;0.2902430930407718
1050;25;1;12.189422707015183
1050;25;1;12.626054434978869
1050;25;1;12.411541055014823
160;25;2;0.15952799300430343
160;25;2;0.157254844030831
160;25;2;0.1582376080332324
1050;25;2;6.044142479018774
1050;25;2;6.183788713009562
1050;25;2;6.159264765970875
160;25;4;0.0948960580280982
160;25;4;0.09463770501315594
160;25;4;0.09418697602814063
1050;25;4;3.064051795983687
1050;25;4;3.0627923510037363
1050;25;4;3.1027218099916354
160;25;8;0.0645567910396494
160;25;8;0.0640678689815104
160;25;8;0.06470778299262747
1050;25;8;1.5473099920200184
1050;25;8;1.5668201959924772
1050;25;8;1.5452673240215518
160;25;16;0.07257221499457955
160;25;16;0.07260227698134258
160;25;16;0.07213791203685105
1050;25;16;0.8357366639538668
1050;25;16;0.8277573389932513
1050;25;16;0.8249030859442428
160;25;24;0.08422364800935611
160;25;24;0.08603111299453303
160;25;24;0.08484919398324564
1050;25;24;0.603598123008851
1050;25;24;0.6414697429863736
1050;25;24;0.6035081900190562
160;25;32;0.0976940380060114
160;25;32;0.09626115299761295
160;25;32;0.09613659797469154
1050;25;32;0.5293643019977026
1050;25;32;0.524946028017439
1050;25;32;0.5209696470410563
