700;1;16;38.45692115498241
700;1;16;39.33126471808646
700;1;16;38.95102457201574
700;2;16;10.098727504955605
700;2;16;10.084695528959855
700;2;16;10.153754400089383
700;3;16;4.563525140052661
700;3;16;4.591049749986269
700;3;16;4.415727162966505
700;4;16;2.610657377052121
700;4;16;2.505993083002977
700;4;16;2.6131458359304816
700;5;16;1.509677035966888
700;5;16;1.498822562978603
700;5;16;1.4464425960322842
700;6;16;1.0310843349434435
700;6;16;0.9739565260242671
700;6;16;1.0139335800195113
700;7;16;0.7686458270763978
700;7;16;0.7459681009640917
700;7;16;0.7065342749701813
700;8;16;0.5975964009994641
700;8;16;0.6731925290077925
700;8;16;0.6598261640174314
700;9;16;0.5742523110238835
700;9;16;0.597125388099812
700;9;16;0.5401203169021755
700;10;16;0.4985101310303435
700;10;16;0.5103368849959224
700;10;16;0.5114546549739316
700;11;16;0.5092042479664087
700;11;16;0.4715044361073524
700;11;16;0.47498165792785585
700;12;16;0.4664613700006157
700;12;16;0.4495992260053754
700;12;16;0.45025021804030985
700;13;16;0.43423713999800384
700;13;16;0.4387655289610848
700;13;16;0.4363110379781574
700;14;16;0.4602301900740713
700;14;16;0.4328098549740389
700;14;16;0.43081886402796954
700;15;16;0.44815772701986134
700;15;16;0.4263443039963022
700;15;16;0.42094090895261616
700;16;16;0.4259523650398478
700;16;16;0.4400816219858825
700;16;16;0.43208583595696837
700;17;16;0.4219040679745376
700;17;16;0.44294393702875823
700;17;16;0.4263446129625663
700;18;16;0.4272627520840615
700;18;16;0.4277680309023708
700;18;16;0.4179538240423426
700;19;16;0.42009494395460933
700;19;16;0.4301638350589201
700;19;16;0.41940358199644834
700;20;16;0.42365829297341406
700;20;16;0.43057395692449063
700;20;16;0.420118793961592
700;21;16;0.41735175100620836
700;21;16;0.43729252310004085
700;21;16;0.4156782559584826
700;22;16;0.4169781879754737
700;22;16;0.41366498300340027
700;22;16;0.4136406269390136
700;23;16;0.4138903849525377
700;23;16;0.41817741899285465
700;23;16;0.42557722190395
700;24;16;0.41989397094585
700;24;16;0.4221834969939664
700;24;16;0.4216668220469728
700;25;16;0.41292599600274116
700;25;16;0.4194735230412334
700;25;16;0.41858379705809057
700;26;16;0.43818088190164417
700;26;16;0.42595645191613585
700;26;16;0.42391534394118935
700;27;16;0.42242215399164706
700;27;16;0.43304465897381306
700;27;16;0.4164647930301726
700;28;16;0.43196014303248376
700;28;16;0.41683110198937356
700;28;16;0.41875431896187365
700;29;16;0.4277086569927633
700;29;16;0.4376031249994412
700;29;16;0.4251929469173774
700;30;16;0.42280392604880035
700;30;16;0.4263732489198446
700;30;16;0.42403164505958557
